Chat Session,Message Date,Delivered Date,Read Date,Service,Type,Sender ID,Sender Name,Status,Subject,Text,Attachment,Attachment type
🍍Pinnacle Crew Jobs 🔨💰,2022-06-03 16:30:20,,2022-06-03 16:30:30,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Good Afternoon Team, as we all know it is a Bank Holiday weekend with people flocking to London for the Jubilee. This mean we all have to be mindful of getting to jobs on time especially if travelling on any public transport with central, Victoria, Jubilee and Elizabeth lines being particularly bad and certain stations being shut all together. Please Check citymapper, Google maps and TFL website for updates. Have a good weekend everyone! - Pinnacle Crew ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-04 21:41:15,,,SMS,Outgoing,,,Sent,,OK 60977-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-04 23:23:05,,2022-06-04 23:23:05,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Can you help us out?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-04 23:23:07,,,SMS,Outgoing,,,Sent,,Yeah I don't mind . ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-04 23:23:18,,,SMS,Outgoing,,,Sent,,:),,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-04 23:23:20,,2022-06-04 23:23:20,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Amazing, thanks! ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-04 23:45:13,,2022-06-04 23:45:17,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Also please remember ID's, many thanks! ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 08:35:11,,,SMS,Outgoing,,,Sent,,I will be late about 30 min ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 08:35:26,,,SMS,Outgoing,,,Sent,,I had job last night ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 08:38:28,,2022-06-06 08:38:29,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,ALright thanks Arkadius ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 08:55:15,,,SMS,Outgoing,,,Sent,,Naaah I need sleep ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 10:07:21,,,SMS,Outgoing,,,Sent,,OK 61024-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 13:03:28,,,SMS,Outgoing,,,Sent,,OK 61067-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 13:56:41,,,SMS,Outgoing,,,Sent,,OK 60165-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 17:18:54,,,SMS,Outgoing,,,Sent,,OK 61066-6,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 19:48:56,,,SMS,Outgoing,,,Sent,,OK 61061-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 20:22:08,,,SMS,Outgoing,,,Sent,,OK 61067-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-06 20:23:49,,,SMS,Outgoing,,,Sent,,OK 61010-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-07 13:48:52,,,SMS,Outgoing,,,Sent,,OK 60649-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-07 14:03:50,,,SMS,Outgoing,,,Sent,,OK 60997-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-07 14:28:10,,,SMS,Outgoing,,,Sent,,OK 60858-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-07 14:42:00,,,SMS,Outgoing,,,Sent,,OK 60806-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-07 14:49:08,,,SMS,Outgoing,,,Sent,,OK 61001-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-07 14:58:11,,,SMS,Outgoing,,,Sent,,OK 61001-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-07 22:10:39,,,SMS,Outgoing,,,Sent,,OK 61067-3 ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 10:54:36,,2022-06-09 10:55:51,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,this one is sorted now ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 10:56:10,,,SMS,Outgoing,,,Sent,,Sorted too quickly,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 10:56:36,,2022-06-09 10:56:45,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Might have something else, bear with me",,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 11:00:07,,,SMS,Outgoing,,,Sent,,Yeah sure ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 11:01:42,,,SMS,Outgoing,,,Sent,,OK ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 11:11:12,,,SMS,Outgoing,,,Sent,,Is it ?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 11:11:58,,,SMS,Outgoing,,,Sent,,I think I have accepted that ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 11:12:25,,2022-06-09 11:12:31,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,great please re send mate ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 11:37:00,,,SMS,Outgoing,,,Sent,,OK 61010-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 15:54:49,,,SMS,Outgoing,,,Sent,,OK 61033-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-09 15:59:24,,2022-06-09 16:04:50,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,thanks mate,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-10 09:38:40,,,SMS,Outgoing,,,Sent,,OK 60997-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-10 16:08:17,,,SMS,Outgoing,,,Sent,,OK 61001-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-10 16:08:46,,,SMS,Outgoing,,,Sent,,OK 60904-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-10 16:11:22,,,SMS,Outgoing,,,Sent,,I can't work from 20th to 26th. Can you book me off please. Thanks :) ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-10 16:12:54,,2022-06-10 16:13:00,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,ALL BOOKED OFF FOR YOU,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-10 17:28:41,,2022-06-10 17:28:44,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Hay Buddy, we need to keep the jobs as they are now please, we can't make any changes at this stage. In the future if there are any jobs you want to go on just tell me and i will get it sorted in advance - Eugene ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-10 17:29:16,,,SMS,Outgoing,,,Sent,,Ok no worries :),,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-11 06:08:43,,2022-06-11 06:09:06,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Alright thanks, can youb please let keep Ionut updated they sill try and pick you up somewhere ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-11 06:09:25,,,SMS,Outgoing,,,Sent,,Ok,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-11 06:09:52,,2022-06-11 06:09:56,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Thank you ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-13 19:56:44,,2022-06-13 19:59:17,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Dont worry this has now been sorted ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-14 11:57:23,,,SMS,Outgoing,,,Sent,,OK 60841-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-14 13:16:12,,,SMS,Outgoing,,,Sent,,OK 60854-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-14 14:14:00,,,SMS,Outgoing,,,Sent,,OK 60854-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-14 14:16:06,,,SMS,Outgoing,,,Sent,,OK 60997-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-14 21:05:51,,,SMS,Outgoing,,,Sent,,OK 60854-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-16 11:19:25,,,SMS,Outgoing,,,Sent,,Nope need sleep ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-17 12:20:30,,,SMS,Outgoing,,,Sent,,OK 61213-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-20 19:42:50,,,SMS,Outgoing,,,Sent,,All 4 jobs ok,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-22 15:41:14,,,SMS,Outgoing,,,Sent,,OK 61184-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-22 16:09:03,,,SMS,Outgoing,,,Sent,,Where is it ?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-22 16:11:45,,,SMS,Outgoing,,,Sent,,OK 61119-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-22 16:12:46,,2022-06-22 16:12:56,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,thank you thats great ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-22 18:38:13,,,SMS,Outgoing,,,Sent,,OK 61022-5,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-22 20:47:56,,,SMS,Outgoing,,,Sent,,I have to cancel this one 61119-1. Sorry . Can you find someone else please  ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-23 19:25:27,,,SMS,Outgoing,,,Sent,,Yeah sure :) ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-23 19:25:45,,,SMS,Outgoing,,,Sent,,I can survive it 💪,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-23 19:26:02,,2022-06-23 19:26:05,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Thank you Archie! you are a machine! ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-24 09:58:57,,2022-06-24 09:59:17,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,can you do anything over the weekend mate ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-24 09:59:21,,,SMS,Outgoing,,,Sent,,Nope ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-26 22:43:08,,,SMS,Outgoing,,,Sent,,OK 61185-4,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-27 13:33:52,,,SMS,Outgoing,,,Sent,,OK 61125-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-27 13:36:28,,,SMS,Outgoing,,,Sent,,OK 61071-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-27 18:18:52,,2022-06-27 18:19:00,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Dont worry that one was sorted ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 09:45:09,,,SMS,Outgoing,,,Sent,,OK,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 10:05:08,,2022-06-28 10:06:08,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,you ok for Wimbledon jobs mate?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 10:06:25,,,SMS,Outgoing,,,Sent,,Yeah sure ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 10:06:40,,2022-06-28 10:06:53,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,all of them? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 10:06:44,,2022-06-28 10:06:53,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,amazing!!!! :),,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 10:06:57,,,SMS,Outgoing,,,Sent,,What ? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 10:07:14,,2022-06-28 10:07:14,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,you ok for all the wimbledon shifts? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 12:09:49,,,SMS,Outgoing,,,Sent,,OK 61427-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 13:41:10,,,SMS,Outgoing,,,Sent,,OK 61403-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 14:16:56,,,SMS,Outgoing,,,Sent,,YES 61214-5,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 18:24:10,,,SMS,Outgoing,,,Sent,,Yeah :),,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-28 18:38:13,,,SMS,Outgoing,,,Sent,,Ok 61185-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-30 11:50:22,,,SMS,Outgoing,,,Sent,,Why it doesn't say that I am crew chief  ? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-30 13:38:53,,,SMS,Outgoing,,,Sent,,OK 59643-4 & 59643-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-30 16:15:30,,,SMS,Outgoing,,,Sent,,Ok,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-30 16:15:46,,,SMS,Outgoing,,,Sent,,What's that ?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-30 16:16:49,,2022-06-30 16:16:53,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,that ok?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-30 16:18:16,,,SMS,Outgoing,,,Sent,,OK 61407-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-06-30 16:18:27,,2022-06-30 16:20:28,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,thank you ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-01 13:43:32,,,SMS,Outgoing,,,Sent,,Naaah ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-01 13:43:51,,,SMS,Outgoing,,,Sent,,Need sleep,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-01 13:47:08,,,SMS,Outgoing,,,Sent,,Ok ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-01 13:47:21,,2022-07-01 13:47:21,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,legend,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-01 19:29:50,,,SMS,Outgoing,,,Sent,,OK 61380-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-02 21:09:50,,2022-07-02 21:09:50,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,How many Hours do you think you could do?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-02 21:09:53,,,SMS,Outgoing,,,Sent,,5h ? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-02 21:10:18,,2022-07-02 21:10:18,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Alright Thanks ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-02 21:12:47,,,SMS,Outgoing,,,Sent,,OK 61481-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-03 12:26:44,,,SMS,Outgoing,,,Sent,,OK 61435-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-04 09:41:58,,2022-07-04 09:42:03,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Hey mate you can leave site, client made a mistake and booked for the wrong date, you will still be paid",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-04 09:42:45,,,SMS,Outgoing,,,Sent,,Yaaa I know he have called to me ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-04 12:03:42,,,SMS,Outgoing,,,Sent,,OK 61380-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-04 14:04:50,,,SMS,Outgoing,,,Sent,,OK 61450-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-04 19:53:05,,,SMS,Outgoing,,,Sent,,OK 61472-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-05 10:28:23,,,SMS,Outgoing,,,Sent,,61219-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-05 10:28:27,,,SMS,Outgoing,,,Sent,,OK,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-06 09:23:00,,,SMS,Outgoing,,,Sent,,Ok,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-06 10:02:15,,,SMS,Outgoing,,,Sent,,OK 60893-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-06 10:37:58,,,SMS,Outgoing,,,Sent,,OK 61434-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-06 14:49:54,,,SMS,Outgoing,,,Sent,,OK 61408-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-06 20:08:20,,2022-07-06 20:08:25,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"You OK for this Archie, it's just a time extension yeah?",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-06 20:09:28,,,SMS,Outgoing,,,Sent,,"OK, but then Mon offf",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-06 20:10:03,,2022-07-06 20:10:06,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"
yes",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-07 13:34:41,,,SMS,Outgoing,,,Sent,,OK 61475-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-07 15:04:01,,,SMS,Outgoing,,,Sent,,OK 61480-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-07 16:08:45,,,SMS,Outgoing,,,Sent,,OK 61380-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-07 16:25:41,,,SMS,Outgoing,,,Sent,,OK 61498-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-07 17:09:55,,,SMS,Outgoing,,,Sent,,OK 61457-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-08 23:15:11,,,SMS,Outgoing,,,Sent,,OK 61451-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-10 18:02:44,,2022-07-10 18:02:44,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"
Sorry that was meant for Filipp",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 14:06:55,,,SMS,Outgoing,,,Sent,,Do I need to take the lunch ?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 14:07:11,,,SMS,Outgoing,,,Sent,,What's the point for 4h job ?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 14:07:47,,2022-07-11 14:07:58,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,its only a 4 hour call so the unpaid lunch is irrelevant. Its only for shifts longer than 8 hours with the client  ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 14:08:17,,,SMS,Outgoing,,,Sent,,👍,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 14:08:39,,,SMS,Outgoing,,,Sent,,OK 61264-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 15:40:39,,,SMS,Outgoing,,,Sent,,OK 61561-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 19:32:10,,,SMS,Outgoing,,,Sent,,OK 59645-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 20:53:13,,2022-07-11 20:53:16,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Do you mean for the job you confirmed buddy?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 20:53:34,,,SMS,Outgoing,,,Sent,,Yes please ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 20:53:46,,2022-07-11 20:53:47,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Arlight,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-11 20:53:53,,,SMS,Outgoing,,,Sent,,Thanks!,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-12 09:30:31,,2022-07-12 09:30:37,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,CAN YOU GO TO BOX AT 1400 INSTEAD?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-12 09:31:29,,,SMS,Outgoing,,,Sent,,So I can't ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-12 09:31:40,,2022-07-12 09:31:40,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Okay no worries,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-12 11:19:50,,2022-07-12 11:43:54,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Hi all, I have sent an email, please can you check and complete ASAP",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-12 14:24:08,,,SMS,Outgoing,,,Sent,,OK 61561-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-12 14:26:31,,,SMS,Outgoing,,,Sent,,OK 61227-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-12 14:30:34,,,SMS,Outgoing,,,Sent,,OK 61408-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-12 19:14:03,,,SMS,Outgoing,,,Sent,,OK 61583-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-12 21:03:21,,,SMS,Outgoing,,,Sent,,OK BOTH,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-13 10:02:31,,2022-07-13 10:02:34,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,i have sent the job to ivan ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-13 10:02:37,,,SMS,Outgoing,,,Sent,,Great ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-13 10:09:58,,2022-07-13 10:10:25,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,ivan cannot do that job,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-13 10:12:08,,2022-07-13 10:12:10,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,haha...... ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-13 11:21:24,,2022-07-13 11:21:31,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Harry Collins is on his way to site, may get there 15 mins late but he is filling in last minute",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-14 11:38:01,,,SMS,Outgoing,,,Sent,,OK 60999-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-14 15:43:21,,2022-07-14 15:43:38,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"We have run out of medium tshirts and are not sure when our next delivery is.
Do you want a couple of large in the interim?? ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-14 15:43:50,,,SMS,Outgoing,,,Sent,,Yaa it's ok ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-15 13:44:33,,,SMS,Outgoing,,,Sent,,OK 61601-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-15 15:50:18,,,SMS,Outgoing,,,Sent,,OK Great :),,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-17 12:17:28,,,SMS,Outgoing,,,Sent,,Please,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-17 12:30:15,,2022-07-17 12:30:31,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Have taken you off,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-17 12:30:40,,,SMS,Outgoing,,,Sent,,Thank you !,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-18 11:00:05,,,SMS,Outgoing,,,Sent,,OK 61540-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-18 11:00:47,,,SMS,Outgoing,,,Sent,,OK 61619-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-18 11:03:09,,2022-07-18 11:03:09,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Which one do you want as they overlap?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-18 11:04:21,,,SMS,Outgoing,,,Sent,,"Oh , so then Portsmouth",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-18 18:01:25,,,SMS,Outgoing,,,Sent,,OK 61283-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-18 18:26:02,,,SMS,Outgoing,,,Sent,,OK 61290-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-19 13:28:43,,,SMS,Outgoing,,,Sent,,OK ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-19 13:41:12,,,SMS,Outgoing,,,Sent,,OK 61227-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-20 09:30:11,,,SMS,Outgoing,,,Sent,,OK 61232-4 & 61610-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-20 09:33:56,,,SMS,Outgoing,,,Sent,,OK 61610-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-21 10:20:13,,,SMS,Outgoing,,,Sent,,OK 61536-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-21 15:36:27,,,SMS,Outgoing,,,Sent,,OK 61649-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-21 16:14:45,,,SMS,Outgoing,,,Sent,,OK 61655-4 ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-21 16:17:42,,2022-07-21 16:17:57,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"PS Please do not use/give out Heath's number, it is only attached to that text as he is the contact. Many thanks",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-22 10:42:51,,,SMS,Outgoing,,,Sent,,I can't do this one ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-22 10:45:24,,2022-07-22 10:48:11,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"ok, are you available after your first job or need to be booked off?",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-22 10:51:06,,,SMS,Outgoing,,,Sent,,After the morning job ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-23 09:22:46,,2022-07-23 09:22:55,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"I am trying to get a replacment Archie, how is the job going? ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-23 09:24:29,,,SMS,Outgoing,,,Sent,,Not bad but the client said that he needs someone quickly,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-23 09:25:10,,2022-07-23 09:25:20,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Yes I know I'm trying ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-23 09:31:31,,,SMS,Outgoing,,,Sent,,Tbh he had a lot of people here so I don't think one person less is a big difference 😁,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-23 10:28:40,,2022-07-23 10:28:53,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Thanks Archie, he has told me to stand down on the replacment, how is the job going?",,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-23 10:29:17,,,SMS,Outgoing,,,Sent,,"Good , it's easy job",,
